Well the telephone wires over here come down and during rainy season there is a very big problem. We can even get circuits because of this. Please repair it.,neg
There is no place to put  garbage ,neg
Streetlight bulb in corner gone,neg
There is garbage bin but  there no place to put garbage,neg
"When i went to star market today, i noticed that they have bags just of 2kg and not smaller. So i wanted a handful of vegetables and yes i had to use a bag 5 times its size",neg
"In a very narrow road we don't expect a footpath. But instead they give us wide, stinking drains",neg
Garbage bins are usually kept at this spot but even after collecting the garbage a heap of plastic bags still lays around,neg
So stinky,neg
Broken pothole,neg
This vehicle is parked on the footpath,neg
Street light not working,neg
Tree trimmed for wiring is not picked up yet,neg
Cars parked at Footpath which does not allow people to work and creates traffic,neg
The main problem which still continues is that we don't even have 2 dustbins and people are unwilling to keep the garbage in their bags. Separation while throwing is step 2.,neg
Stop water leakage,neg
Waterlogging of roads,neg
"Thank
   ",neg
There is garbage dumped in the centre of the road and the road is broken.,neg
The roads are dug from time to time and they are not repaired.No roadrollers are seen and driving has become an issue. The road is so big and half of it is covered with vehicles parked!please solve !!,neg
Garbage in the apartment is not being collected and is causing a lot of disgusting smell,neg
Rjw,neg
"In my community the garbage is dumped  
And sometimes cows eat them 
It is harmful to their health",neg
Sewage water leaks in one of the broken pipes,neg
"Sewage from a chicken shop has been regularly going on today 2nd Street, thiruvenkatapuram, choolaimedu in convincing or reduces, but it is concerned do not seem to be bother",neg
"This is a legal grocery shop operate city impunity on footpath along 4th main road, gandhinagar,  near the gandhinagar club",neg
Garbage dumping problem,neg
Dustbin not cleared,neg
Garbage pollution,neg
Garbage pollution,neg
The manholes in thyagaraya gramani street is not been repaired for the past 2 months and now the drainage has been covered by a wooden stuff,neg
There is water leakage in the tank and some tanks come here and pour the waste water.,neg
This garbage piling out side with trees creates the citizens unable to travel on this road.,neg
Please follow the rules and be a right citizen,neg
The dustbin is overflowing and garbage is thrown outside the bin. This bin is located near a temple. It is emitting a foul smell and causing inconvenience to the people.,neg
After cleaning the garage  They throw again,neg
Please do not harm our earth please,neg
Children are parking there cycle in wrong places (in our parking place),neg
"There is a big pothole in my road
No one  is  caring about this 
Many small accidents are also occurring 
People children are slipping and falling down .",neg
"A big box of wire is kept made of iron
Many accidents are also happening. I have not seen any accidents happen.  But have herd the milk man telling to my father . It is really heavy no one can lift i",neg
Garbage produced after construction of a house is being dumped in the basement. It troubles people as it is now occupying the place allotted for car parking. Now there is less place for people to walk,neg
Garbage produced by construction of house is being dumped in the basement. It troubles people as it is occupying the place allotted to car parking.,neg
Please stop the leakage of water.,neg
This smells a lot and many of the people keep on complain about it and thr bbmp does not take any action,neg
"Horses Roma Cross 4th cross street, sabari nagar, porur, scaring children and elder  .will someone look into this",neg
"The mountain of garbage, rising by the day has eaten up part of kandaswamy salai, periyar nagar, kolathur",neg
This dug a pit as part of an incomplete project on the structure of Nelson manickam road in aminjakarai is a threat to pedestrian,neg
"This car  has remained on BC GN chetty road, t nagar, for a very long time will the order this drive this away",neg
The waste was put outside the garbage.,neg
The waste was put outside the garbage.,neg
The waste was put outside the garbage .,neg
"The lakes of bangalore are polluted due to grabage , parthenium etc",neg
Garbage dumped on vacant lands,neg
"This pipe was out of the ground which is very dangerous and can cross tripping, falling and deaths",neg
"The roads are made of a terrible quality. When it rains the water fills up, puddles are formed, and the roads are damp. It is very tough to walk then.",neg
"Eventhough there is a government order to place rain water harvesting system in every home in Tamil Nadu,these orders are not strictly implemented.There is no check by the officials about this in home",neg
Wrong parking of cars and auto is causing menace in my street.Our area members have warned them several times but they are not bothering.,neg
